UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
I am,@Ndege,2020-11-11T21:19:55.000Z,Isn't the BioNTech/Fosun Pharma/Pfizer vaccine also mRNA?,,,,,[],https://twitter.com/Ndege/status/1326635795113979912
Altre culer a Barcelona,@SVQ_Cule,2020-11-11T16:22:53.000Z,"La tercera de la ecuación, Shanghái Fosun Pharma Group.",,,,,['https://pbs.twimg.com/media/EmjkPMGXMAA8rJQ?format=jpg&name=900x900'],https://twitter.com/SVQ_Cule/status/1326561042420428802
peter cisco,@nasanasal,2020-11-10T20:14:39.000Z,"EILMELDUNG: Der aktuell in den Hauptmedien hochgelobte Biontech/Pfizer-Impfstoff - Corona TransitionDer aktuell in den Hauptmedien hochgelobte Biontech/Pfizer-Impfstoff enthält Nanopartikel – und...
(eb) Der von Biontech gemeinsam mit Pfizer entwickelte Impfstoffkandidat BNT162b2 enthält Nanopartikel. Damit ist das Vakzin ein (...)
corona-transition.org",,4,25,26,[],https://twitter.com/nasanasal/status/1326256982576295937
nevertheless,@neverth00130861,2020-11-11T08:30:47.000Z,"Was die auch immer gerne weglassen - es sollte eigentlich Biontech/Pfizer/FOSUN PHARMA (China) heißen
Auszüge u.a. aus der PM vom 16.03.20...

https://investors.biontech.de/de/news-releases/news-release-details/biontech-und-fosun-pharma-arbeiten-gemeinsam-der-entwicklung…

https://sciencemediacenter.de/alle-angebote/fact-sheet/details/news/wie-berechtigt-sind-hoffnungen-auf-rna-impfstoffe-gegen-sars-cov-2/…",🤔,,,1,"['https://pbs.twimg.com/media/Emh2IhgW4AAtZRS?format=png&name=900x900', 'https://pbs.twimg.com/media/Emh3jwQXYAAYBa7?format=jpg&name=small', 'https://pbs.twimg.com/media/Emh2Q8LXcAY3KIp?format=png&name=small', 'https://pbs.twimg.com/media/Emh3sX9WMAAn_hn?format=png&name=small']",https://twitter.com/neverth00130861/status/1326442236637286400
Andrei Bucton,@AndreiTheFandom,2020-11-11T16:45:15.000Z,"•<unnamed> - Sinopharm
•Ad5-nCoV - CanSinoBIO
•Ad26.COV2.S - Janssen, BIDMC
•AZD1222 - AstraZenca, Oxford
•BNT162 - BioNTech, Fosun Pharma, Pfizer
•CoronaVac - SinoVac
•Gam-COVID-Vac - Gamaleya
•mRNA-1273 - Moderna, NIAID, BARDA",,,,,[],https://twitter.com/AndreiTheFandom/status/1326566672782692352
La Jornada,@lajornadaonline,2020-11-11T02:55:00.000Z,"El incremento en los ingresos fue impulsado por nuevas colaboraciones con la compañía estadunidense 
@PfizerMx
 y con Fosun Pharma de China en el marco del programa de la vacuna BNT162 contra la #COVID19 explicó la compañía alemana.Ingresos de BioNTech crecen por vacunas contra Covid-19
La compañía alemana reportó ingresos por 136.9 millones de euros entre enero y septiembre; en el mismo periodo de 2019 sus ingresos fueron por 80.6 millones de euros.
jornada.com.mx",,,,10,['https://pbs.twimg.com/card_img/1358131953137049601/0iV7kzM0?format=jpg&name=small'],https://twitter.com/lajornadaonline/status/1326357730936856576
Lord of Fínánce,@omg_keynes,2020-11-12T20:45:07.000Z,"回复 
@omg_keynesThe dudes who financed Biontech $BNTX at a startup level https://forbes.com/profile/andreas-struengmann/?sh=381705611091… $BNTX
https://forbes.com/profile/thomas-struengmann/?sh=2c83c75b336f…",,1,,,['https://pbs.twimg.com/media/Emppie_XMAoH1Bq?format=png&name=small'],https://twitter.com/omg_keynes/status/1326989422546587648
Lord of Fínánce,@omg_keynes,2020-11-12T20:53:57.000Z,"Meanwhile the Chinese Fosun Pharma which partnered with Biontech trades below the highs of August. So weird
$BNTX",,,,,['https://pbs.twimg.com/media/EmprptxXEAAPGzG?format=png&name=small'],https://twitter.com/omg_keynes/status/1326991648522440708
alfredocastillo,@AlfrcasMy,2020-11-12T19:03:37.000Z,#cnn why it is not mention that the company who developed the pfizer vaccine is BIONTECH a german company who is associated to Pfizer and Fosun Pharma; a Chinese company,,,,,[],https://twitter.com/AlfrcasMy/status/1326963881240121345
Colin Jacobs,@ColinJacobs,2020-11-11T18:34:38.000Z,"Wolves? WOLVES?? Can someone take Troy Deeney’s temperature? 

The top earners at Wolves are on £100kpw, most on less than £50kpw. Ronaldo, well, he’s reportedly on €600kpw. 

I can think of half a million (weekly) reasons why Wolves isn't realistic... 引用推文
talkSPORT
@talkSPORT
 · 2020年11月12日
 “I’d more look at a club like Wolves with the Portuguese connection.”
 “I’d be surprised if the Top 10 in the #PL weren’t signing him.”

Troy Deeney on Cristiano Ronaldo’s future 
Where do you think Cristiano should go next? ",🙈 🙈 💰 💪 🤔,1,,,"['https://pbs.twimg.com/profile_images/1343551079892602881/-SBw3syf_mini.jpg', 'https://pbs.twimg.com/media/EmjxCiAWMAIX5hH.png']",https://twitter.com/ColinJacobs/status/1326594197454008320
Jon Harris,@jharris_90,2020-11-12T22:18:58.000Z,"It will never happen due to FFP but I was shocked when I checked the owners Fosun. 25 x richer Man U, 52 x Richer than Liverpool. 7x richer than Juventus. They have a net worth of £104 Billion. They have just developed the vaccine for covid—19 - Fosun Pharma.",,,,,[],https://twitter.com/jharris_90/status/1327013042396205057
ZoomStocks,@ZoomStocks,2020-11-12T12:09:05.000Z,"#Asia: Close: In China, Fosun Pharma received approval for Covid vaccine. In Australia, Nine Entertain's share traded at 2-year high on positive earning outlook. Japanese machinery orders fell markedly in Sep. Indices traded mixed; #XJO -0.49% #SSE -0.11% #Nikkei +0.68%.",,,,,['https://pbs.twimg.com/media/EmnzuxvWMAcAF4R?format=jpg&name=small'],https://twitter.com/ZoomStocks/status/1326859560758472705
Stigmabase | DIV,@PairsonnalitesA,2020-11-12T10:26:03.000Z,Fighting Stigma :  Europe Hot Spots Easing; Global Deaths Hit Record: Virus Update: Fosun Pharma Covid Vaccine Gets China's Trial Approval (8:40 a.m. HK). Shanghai Fosun Pharmaceutical says clinical trial application for the licensed ... http://dlvr.it/RlWkb3,,,,,[],https://twitter.com/PairsonnalitesA/status/1326833629314445313
Najib,@Najeebeek,2020-11-12T18:41:34.000Z,"دخلت 4  لقاحات صينية المرحلة الثالثة من التجارب السريرية الدولية، وحققت جميع التجارب تقدما جيدا.

#Sinopharm : اللقاح المعطل
#Sinovac : اللقاح المعطل
#CansinoBiologics : اللقاح ناقل الفيروس الغدي

كما شاركت الشركة الصينية #fosunpharma في تطوير لقاح مشترك مع #Pfizer و #BioNTech.",,,2,1,"['https://pbs.twimg.com/media/EmpNixtXYAAm4bj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EmpNjpwXUAAK-W5?format=jpg&name=360x360']",https://twitter.com/Najeebeek/status/1326958332402339844
Iramsy Peraza,@IramsyteleSUR,2020-11-12T10:55:36.000Z,#China autorizó hoy a la empresa Fosun Pharma realizar en el país los ensayos clínicos de la vacuna contra la Covid-19 que desarrolló la empresa alemana BioNTech en asociación con la estadounidense Pfizer,,,12,14,['https://pbs.twimg.com/media/Emni5oaU0AAurnW?format=jpg&name=small'],https://twitter.com/IramsyteleSUR/status/1326841068348796929
RadioBaracoa,@RadioBaracoa,2020-11-12T14:46:08.000Z,"Los reguladores de #China autorizaron hoy a la empresa Fosun Pharma para realizar en el país los ensayos clínicos de la vacuna contra la #Covid19 que desarrolló la alemana BioNTech en asociación con la estadounidense Pfizer.Autoriza China pruebas de vacuna antiCovid-19 de BioNTech-Pfizer
12 de noviembre de 2020, 4:31 Beijing, 12 nov (Prensa Latina) Los reguladores de China autorizaron hoy a la empresa Fosun Pharma para realizar en el país los ensayos clínicos de la vacuna contra la...
prensa-latina.cu",,,,,['https://pbs.twimg.com/card_img/1357987455857688579/qCqPh0mk?format=jpg&name=240x240'],https://twitter.com/RadioBaracoa/status/1326899083144011776
PL Agencia Prensa Latina,@PLprensalatina,2020-11-12T17:40:00.000Z,"Los reguladores de #China 
 autorizaron hoy a la empresa 
@fosunpharma
 para realizar en el país los ensayos clínicos de la vacuna contra la #Covid_19 que desarrolló la alemana 
@BioNTech_Group
 en asociación con la estadounidense 
@pfizer
 
https://bit.ly/38Dp9f4",,,1,2,['https://pbs.twimg.com/media/EmooLGGW8AMFY6b?format=jpg&name=small'],https://twitter.com/PLprensalatina/status/1326942836239994880
Jeremy,@mehabecapital,2020-11-13T13:15:06.000Z,"JUST IN Chinese Media: The clinical trial application of the mRNA #vaccine BNT162b2 for #COVID19, developed by a subsidiary of Chinese pharmaceutical company #FosunPharma, was approved by China’s National Medical Products Administration on Friday, media reports said.",,,,,[],https://twitter.com/mehabecapital/status/1327238560127328256
Erich Baier,@ErichBaier1,2020-11-13T22:50:49.000Z,"回复 
@bopinion
 和 
@businessWhy can’t you mention that Fosun Pharma is the other partner besides Pfizer?",,,1,1,[],https://twitter.com/ErichBaier1/status/1327383443425079297
Jack Foo @,Jack Foo @,2020-11-13T22:01:54.000Z,"BioNTech SE & Fosun Pharma Group announced their collaboration on 13.3.2020. The two are working on development & commercialization of potential COVID-19 vaccine products based on BioNTech SE's mRNA technology platform in Greater China i.e. Mainland China, HK & Macau SAR & Taiwan引用推文
Jack Foo @
@JackFoo3
 · 2020年11月14日
Jacobson Pharma Collaborates with Fosun Pharma Group to Supply Potentially 10 Million Doses of BioNTech SE’s COVID-19 Vaccine Candidate in Hong Kong and Macau

https://taiwannews.com.tw/en/news/3996413",,,,,['https://pbs.twimg.com/profile_images/463705400756285440/EfgzbPJq_mini.png'],https://twitter.com/JackFoo3/status/1327371134933745664
Jack Foo @,Jack Foo @,2020-11-13T21:56:39.000Z,"Jacobson Pharma Collaborates with Fosun Pharma Group to Supply Potentially 10 Million Doses of BioNTech SE’s COVID-19 Vaccine Candidate in Hong Kong and Macau

https://taiwannews.com.tw/en/news/3996413引用推文
Jack Foo @
@JackFoo3
 · 2020年11月14日
GLOBAL DISTRIBUTION OF Pfizer and BioNTech COVID-19  VACCINE
What we know about Pfizer's coronavirus vaccine distribution plan

https://supplychaindive.com/news/pfizer-vaccine-supply-chain-BioNTech-fedex-ups-dhl/588784/…",,,1,,['https://pbs.twimg.com/profile_images/463705400756285440/EfgzbPJq_mini.png'],https://twitter.com/JackFoo3/status/1327369814269063168
Mareeg Media,@Mareegonline,2020-11-13T17:59:32.000Z,"#China  regulatory authority accepts Fosun Pharma clinical trial application of mRNA vaccine candidateChina’s regulatory authority accepts Fosun Pharma clinical trial application of mRNA vaccine...
Mareeg.com-The clinical trial application of the MRNA vaccine BNT162b2 for COVID-19, developed by a subsidiary of Chinese pharmaceutical company Fosun Pharma, was received by China’s regulatory...
mareeg.com",,,,,[],https://twitter.com/Mareegonline/status/1327310140828241926
"Alley Velvet Paws, DCM (Devoted Cat Mom)",@AlleyVelvetPaws,2020-11-13T06:31:42.000Z,"@tripperhead
 Hi, Aaron. In all these press cons, has anyone said a word about HK getting any vaccines? Which vaccine are they looking at or already pre-ordered? Thanks.",,1,,,[],https://twitter.com/AlleyVelvetPaws/status/1327137040887123968
Aaron grows weary of the 4th wave,@tripperhead,2020-11-13T06:42:24.000Z,"Yes, HKSARG signed up to COVAX, so vaccines will be available when ready. Also the Pfizer/BioNTech is licensed by Fosun Pharma for China/Macau/Hong Kong/Taiwan. However govt officials don't expect it to available until mid next year (i think).

And also Sinovac if/when ready.",,2,1,2,[],https://twitter.com/tripperhead/status/1327139734456569856
Handelsblatt,@handelsblatt,2020-11-13T05:35:23.000Z,"Im Rennen um einen Corona-Impfstoff liegen Biontech und Pfizer gemeinsam vorne. Deutschland könnte damit die Apotheke der Welt werden.Morning Briefing : Biontech und das Prinzip Hoffnung
Im Rennen um einen Corona-Impfstoff liegen Biontech und Pfizer gemeinsam vorne. Deutschland könnte damit die Apotheke der Welt werden.
handelsblatt.com",,2,,4,['https://pbs.twimg.com/card_img/1358898376788627458/9ry3pvIa?format=jpg&name=240x240'],https://twitter.com/handelsblatt/status/1327122868874973197
Fels and Young - Von und für Klimaaktive,@FelsAndYoung,2020-11-13T09:45:41.000Z,"Warum wird eigentlich so selten Fosun Pharma aus China erwähnt? Die sind genauso Partner bei dem Impfstoff.

Oder spielen die eine untergeordnete Rolle? Wie ist die Rollenverteilung genau?",,,,,['https://pbs.twimg.com/media/EmscePAXUAEEtTC?format=jpg&name=360x360'],https://twitter.com/FelsAndYoung/status/1327185861063159809
Ray LIU 廖國威,@rayliuhk,2020-11-13T02:37:46.000Z,"Autoridades sanitarias de Hong Kong indecisos si deben adquirir la vacuna de Pfizer puesto que la logística sería muy complicada tomando en cuenta que se necesita un almacenamiento de -70C, en cambio con Fosun Pharma Shanghai la logística sería mucho más sencilla.引用推文
SCMP Hong Kong
@SCMPHongKong
 · 2020年11月13日
Coronavirus: Hong Kong health experts divided over procuring Pfizer vaccine that showed promising results in preventing infection https://scmp.com/news/hong-kong/health-environment/article/3109633/coronavirus-hong-kong-health-experts-divided-over?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1605233723…",,1,,3,['https://pbs.twimg.com/profile_images/1161870749335818240/u6dAyghC_mini.png'],https://twitter.com/rayliuhk/status/1327078169048965121
Allan Dos Santos,@allanldsantos,2020-11-12T21:50:45.000Z,"A Thais Obama, no 3em1, comparou o 
@tercalivre
 à 
@folha
 dizendo que esta tem responsabilidade jurídica. A questão é simples: 
@SF_Moro
 já processou o TL e ainda não ganhou. Pelo contrário, já iniciou perdendo. Achou alguma coisa errada, moça? Vá à justiça.",,144,"1,107",1.1万,[],https://twitter.com/allanldsantos/status/1327005939740909571
Escribarium,@VXCarmo,2020-11-13T04:15:37.000Z,"BOA NOTÍCIA 

Vacina Sinovac  estará disponível  no início de 2021...

Das 9 principais vacinas do mundo, 4 são 100% chinesas. 

Das 5 restantes, 1 
é do consórcio  Fosun Pharma (China),  Biontech (Alemanha), Pfizer (USA)The Chinese Sinovac vaccine will be available for mass application in early 2021
The president of the Chinese pharmaceutical company Sinovac, Yin Weidong, assured that his vaccine against the coronavirus, one of the most advanced in the world, could begin to be applied massively...
atalayar.com",🗨,,,1,['https://pbs.twimg.com/card_img/1358723682856800257/ld4l7XO8?format=jpg&name=small'],https://twitter.com/VXCarmo/status/1327102794160099329
Balmitgère Antoine,@BalmitgereA,2020-11-14T01:57:54.000Z,"China’s regulatory authority accepts Fosun Pharma clinical trial application of mRNA vaccine candidateChina’s regulatory authority accepts Fosun Pharma clinical trial application of mRNA vaccine...
The clinical trial application of the mRNA vaccine BNT162b2 for COVID-19, developed by a subsidiary of Chinese pharmaceutical company Fosun Pharma, was received by China's regulatory authority on...
globaltimes.cn",,1,,,['https://pbs.twimg.com/card_img/1358119504618823680/qci3o_bH?format=jpg&name=small'],https://twitter.com/BalmitgereA/status/1327430525947179009
SeanWhite,@seanwhiter,2020-11-14T13:38:18.000Z,"Pfizer is the cooperation partner for phase 3 trials and distribution globally, except China. At China it is Fosun pharma. 

BioNTech itself has 4 own manufactering facilities at Germany.",,,1,1,[],https://twitter.com/seanwhiter/status/1327606785453268998
Ninina mama,@DunjaKrivokapic,2020-11-14T09:44:27.000Z,"回复 
@mila_ristic
 和 
@CrniSilwaJoš jedna vakcina koja obećava je ona koju razvija nemačka kompanija BioNTech, a koja je sklopila saradnju s kompanijom Pfizer iz Njujorka, i kineskim proizvođačem lekova Fosun Pharma, da bi razvili svoju iRNK vakcinu. Proletos objavljeno. Možda je to odgovor.",,1,,,[],https://twitter.com/DunjaKrivokapic/status/1327547937518444544
JMPdL,@Bachweg7,2020-11-14T21:22:08.000Z,"回复 
@Bachweg7
 和 
@vdelasernaEl Gobierno de EEUU no ha metido un centavo en desarrollar la vacuna. Pfizer rechazó entrar en la famosa “operación warp speed” (nombrecito digno de Ivan Redondo) y se ha gastado 2.000 millones de su peculio en codesarrollar la vacuna alemana, asumiendo el pleno riesgo de fracaso",,1,1,1,[],https://twitter.com/Bachweg7/status/1327723513151692801
JMPdL,@Bachweg7,2020-11-14T21:28:49.000Z,"Y naturalmente que BioNTech hubiese podido sacar la misma vacuna sin la ayuda de Pfizer y de la china Fosun Pharma, pero no a la velocidad y escala que la situación requiere.

https://pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-agreement-us-government-600…",,,,,[],https://twitter.com/Bachweg7/status/1327725197865209856
elalege,@YourDailyCurse,2020-11-15T03:10:51.000Z,"Chinese Covid-19 vaccine developer Fosun Pharma optimistic about progres... https://youtu.be/5j5_oJUzEeo via 
@YouTubeChinese Covid-19 vaccine developer Fosun Pharma optimistic about...
Subscribe to our YouTube channel for free here: https://sc.mp/subscribe-youtubeThere are signs of progress on development of a Covid-19 vaccine being tested ...
youtube.com",,,,,['https://pbs.twimg.com/card_img/1358556962561138697/wqAqsIrS?format=jpg&name=240x240'],https://twitter.com/YourDailyCurse/status/1327811271635464197
Bormujos En Pie,@ABormujos,2020-10-31T08:52:34.000Z,"Esperando VACUNAS CHINAS para el CORONAVIRUS https://youtu.be/TnS1o2L5rQQ vía 
@YouTubeVACUNAS CHINAS para el CORONAVIRUS ¿SON las MÁS AVANZADAS?
En este vídeo os hablamos de los avances de las vacunas chinas contra el coronavirus (COVID-19) y os contamos cómo se han empezado a administrar en algunas z...
youtube.com",🔻,1,,,['https://pbs.twimg.com/card_img/1357829119736709120/lesGmeMW?format=jpg&name=240x240'],https://twitter.com/ABormujos/status/1322461449378271232
Bormujos En Pie,@ABormujos,2020-11-15T14:25:13.000Z,"Fosun Pharma ni tan siquiera es mencionada por los medios 
@telediario_tve
 de desinformación en España, ¿hay que ocultar que la vacuna “alemano-estadounidense” también es China ?",🔻,,,,[],https://twitter.com/ABormujos/status/1327980984189464577
Antonio Nogueira Leite,@al_antdp,2020-11-15T22:52:52.000Z,"回复 
@al_antdp
 和 
@EuroRmmm3Via referência à Fosun Pharma no consórcio da Pfizer e BioNTech",™,,,2,[],https://twitter.com/al_antdp/status/1328108737664585737
Malachy M,@MalachyM3,2020-11-16T13:09:51.000Z,"10/90 #COVID19 #vaccines in phase 3 trials:

1. #AstraZeneca
2. #Sinovac
3. #Sinopharm 
4. #Moderna
5. #Pfizer
6. #FosunPharma
7. #BioNTech 
8. #CansinoBiologics 
9. #JonhnsonJohnson
10. #Novavax
@pfizer
 and 
@moderna
 efficacy: 90% and 94.5% respectively.",,,2,6,[],https://twitter.com/MalachyM3/status/1328324401394233345
Bloomberg,@business,2020-11-15T22:03:04.000Z,"President-elect Joe Biden’s team will begin meeting with Pfizer and other pharmaceutical companies within days, his chief of staff saysBiden Team to Meet with Pharma Companies Soon on Virus Fight
bloomberg.com",,40,119,537,['https://pbs.twimg.com/card_img/1358529683256705024/ncgFmPYk?format=jpg&name=small'],https://twitter.com/business/status/1328096202349535236
Thong Lo,@thonglo_,2020-11-16T03:22:40.000Z,China communist party sharing (vis Fosun Pharma) vaccine now that mission was accomplished ,🤣,,,,[],https://twitter.com/thonglo_/status/1328176634378108928
First Squawk,@FirstSquawk,2020-11-16T09:54:20.000Z,BIONTECH: CO AND FOSUN PHARMA RECEIVE APPROVAL TO COMMENCE COVID-19 VACCINE CANDIDATE BNT162B2 TRIAL IN CHINA,,,10,46,[],https://twitter.com/FirstSquawk/status/1328275202099142657
LiveSquawk,@LiveSquawk,2020-11-16T09:54:18.000Z,"$BNTX | BioNTech, Fosun Pharma Receive Approval To Commence Covid-19 Vaccine Candidate BNT-162B2 Trial In China
BioNTech Through Its Partner Fosun Pharma Will Now Commence A Phase 2 Clinical Trial In Mainland China",,,2,13,[],https://twitter.com/LiveSquawk/status/1328275190476902400
TradeTheNews.com,@Trade_The_News,2020-11-16T09:54:27.000Z,"$BNTX Reportedly receives approval with Fosun Pharma to commence COVID-19 vaccine trial in China - press (BioNTech)
(More at https://tradethenews.com/?twtId=17810)",,,,,[],https://twitter.com/Trade_The_News/status/1328275228758306816
Frida,@FridaSolehati9,2020-11-16T04:56:11.000Z,"回复 
@FridaSolehati9dan semuanya akan mengeluarkan analisis awal uji klinis tahap III dalam enam minggu ke depan. Vaksin yang digarap oleh tiga perusahaan, yaitu Pfizer dari Amerika Serikat,",,1,,,[],https://twitter.com/FridaSolehati9/status/1328200166482972674
Frida,@FridaSolehati9,2020-11-16T04:56:11.000Z,"BioNTech dari Jerman, dan Fosun Pharma dari China, ini berbasis mRNA. Ini adalah platform baru dalam dunia vaksin dan hingga kini belum ada satu pun vaksin di dunia yang menggunakannya.",,1,,,[],https://twitter.com/FridaSolehati9/status/1328200168336814080
AudioMercados,@AUDIOmercados,2020-11-16T10:15:15.000Z,"#Biontech recibe la autorización en China para la comercialización de su candidato a vacuna que desarrolla junto a la compañía local Fosun Pharma.

Las farmacéuticas alemana y china han comenzado la fase 2 de estudio de su candidato a #vacuna.",,,,1,['https://pbs.twimg.com/media/Em8AC1zXcAAvnfG?format=jpg&name=360x360'],https://twitter.com/AUDIOmercados/status/1328280464889704449
ekrem engin,@ekremengin2,2020-11-16T21:23:14.000Z,"BioNTech ve Fosun Pharma, Çin’de Kovid-19 aşı adayının 2. aşama denemelerine başlayacakBioNTech ve Fosun Pharma, Çin’de Kovid-19 aşı adayının 2. aşama denemelerine başlayacak
Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu BioNTech'in Kovid-19'a karşı geliştirmekte olduğu potansiyel aşı için Çin’de 2. aşama klinik denemelerine izin verildi. - Anadolu Ajansı
aa.com.tr",💛 💙,,,4,[],https://twitter.com/ekremengin2/status/1328448565757304835
Purich | FOREXMONDAY,@kun_purich,2020-11-16T09:54:55.000Z,"#BioNTech, Fosun Pharma ได้รับการอนุมัติให้เริ่มทดลองฉีดวัคซีน Covid-19 BNT-162B2 ในประเทศจีน
 BioNTech ผ่านพันธมิตร Fosun Pharma จะเริ่มการทดลองทางคลินิกระยะที่ 2 ในจีนแผ่นดินใหญ่

$GLD",,,2,17,[],https://twitter.com/kun_purich/status/1328275347960315904
Trade News,@Fonte_TradeNews,2020-11-16T10:59:12.000Z,"++TN: BioNTech e Fosun Pharma obtêm aprovação para ensaio de vacina COVID na China:  https://tinyurl.com/y5m5tthd

#biontech #coronavírus #fosun #vacinaparaocoronavírus",,,1,,['https://pbs.twimg.com/media/Em8KGfaUwAY0Hk-?format=jpg&name=small'],https://twitter.com/Fonte_TradeNews/status/1328291524442869760
Bio Stocks™,@BioStocks,2020-11-16T11:38:35.000Z,"$BNTX and Fosun Pharma receive approval to commence #COVID19 Vaccine Candidate BNT162b2 trial in ChinaBioNTech and Fosun Pharma receive approval to commence COVID-19 Vaccine Candidate BNT162b2 trial in...
Mainz, Germany, and Shanghai, China, November 16, 2020 – BioNTech SE (“BioNTech”; Nasdaq: BNTX,) and Shanghai Fosun Pharmaceutical (Group) Co., Ltd (“Fosun Pharma”; Stock Code: 600196.SH, 02196.HK)...
investors.biontech.de",,,4,4,[],https://twitter.com/BioStocks/status/1328301436686512128
Yuto Haga,@Yuto_gahagaha,2020-11-16T09:57:26.000Z,"バイオテック
フォサンファーマ
Covid-19ワクチン(BNT162B2)
⇒中国にて治験開始許可を獲得

BIONTECH: CO AND FOSUN PHARMA RECEIVE APPROVAL TO COMMENCE COVID-19 VACCINE CANDIDATE BNT162B2 TRIAL IN CHINA",,,,1,[],https://twitter.com/Yuto_gahagaha/status/1328275980343934976
Artı49,@arti49com,2020-11-16T16:45:04.000Z,"BioNTech ve Fosun Pharma, Çin’de: Covid-19 aşı adayının ikinci aşama denemeleriBioNTech ve Fosun Pharma, Çin’de: Covid-19 aşı adayının ikinci aşama denemeleri
Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile Alman biyoteknoloji firması BioNTech’in yeni tip koronavirüse (Covid-19) karşı geliştirmekte olduğu potansiyel aşı için Çin’de ikinci...
arti49.com",,,,1,[],https://twitter.com/arti49com/status/1328378562454429696
Juan M. Molina,@juanmiguelworld,2020-11-16T10:37:36.000Z,$BNTX Reportedly receives approval with Fosun Pharma to commence #COVID19 vaccine trial in #China - press (#BioNTech),😷,,,1,[],https://twitter.com/juanmiguelworld/status/1328286087458992129
Breaking Market News,@FinancialJuice,2020-11-16T09:56:52.000Z,BIONTECH AND FOSUN PHARMA RECEIVE APPROVAL TO COMMENCE COVID-19 VACCINE CANDIDATE BNT-162B2 TRIAL IN CHINA BIONTECH THROUGH ITS PARTNER FOSUN PHARMA WILL NOW COMMENCE A PHASE 2 CLINICAL TRIAL IN MAINLAND CHINA. $BNTX,,,2,2,[],https://twitter.com/FinancialJuice/status/1328275837418926080
Breaking News Turkey,@breakingturkish,2020-11-16T13:31:11.000Z,"BioNTech ve Fosun Pharma, Çin’de Kovid-19 aşı adayının 2. aşama denemelerine başlayacak -  devamı için https://breakingnews.com.tr/haber/biontech-ve-fosun-pharma-cinde-kovid-19-asi-adayinin-2-asama-denemelerine-baslayacak-10056…",,,,,[],https://twitter.com/breakingturkish/status/1328329771575545858
FXGlobe Market News,@Fxglobe_1,2020-11-16T09:57:09.000Z,BionTech and Fosun Pharma receive approval to commence COVID-19 vaccine candidate BNT-162B2 trial in China BionTech through its partner Fosun Pharma will now commence a phase 2 clinical trial in mainland China. $BNTX,,,,,[],https://twitter.com/Fxglobe_1/status/1328275909909110784
dikGAZETE.com,@dikgazete,2020-11-16T13:31:34.000Z,"BioNTech ve Fosun Pharma, Çin’de Kovid-19 aşı adayının 2. aşama denemelerine başlayacak ... http://dikgazete.com/bilim-ve-teknoloji/biontech-ve-fosun-pharma-cin-de-kovid-19-asi-adayinin-2-asama-denemelerine-baslayacak-h575539.html… ... #dikGAZETE http://dikgazete.comBioNTech ve Fosun Pharma, Çin’de Kovid-19 aşı adayının 2. aşama denemelerine başlayacak
Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu BioNTech'in Kovid-19'a karşı geliştirmekte olduğu potansiyel aşı için Çin’de 2. aşama klinik denemelerine izin verildi.
dikgazete.com",,,,,[],https://twitter.com/dikgazete/status/1328329867700674560
Breaking Market News,@breakingmkts,2020-11-16T09:54:26.000Z,BIONTECH: CO AND FOSUN PHARMA RECEIVE APPROVAL TO COMMENCE COVID-19 VACCINE CANDIDATE BNT162B2 TRIAL IN CHINA,,,,4,[],https://twitter.com/breakingmkts/status/1328275223532228608
ittifakgazetesi@gmail.com,ittifakgazetesi@gmail.com,2020-11-16T16:58:55.000Z,"BioNTech ve Fosun Pharma, Çin’de Kovid-19 aşı adayının 2. aşama denemelerine başlayacakBioNTech ve Fosun Pharma, Çin’de Kovid-19 aşı adayının 2. aşama denemelerine başlayacak
Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu BioNTech'in Kovid-19'a karşı geliştirmekte olduğu potansiyel aşı için Çin’de 2.
ittifakgazetesi.com",,,,,[],https://twitter.com/gazeteittifak/status/1328382051872104452
Jeremy,@mehabecapital,2020-11-16T09:55:04.000Z,BIONTECH: CO AND FOSUN PHARMA RECEIVE APPROVAL TO COMMENCE COVID-19 VACCINE CANDIDATE BNT162B2 TRIAL IN CHINA,,,,,[],https://twitter.com/mehabecapital/status/1328275384211791872
Huafei News Agency,@HNA_Nigeria,2020-11-17T06:19:26.000Z,China’s regulatory authority accepts Fosun Pharma clinical trial application of mRNA vaccine candidate【CHNM- Nigeria】 http://52hrtt.com/mobileview/info?id=S1605060715502&areaId=H1571138291902&behaviorSource=1&languageId=2&flag=1…,,,,,['https://pbs.twimg.com/media/EnATpE5XUAA2N8m?format=jpg&name=small'],https://twitter.com/HNA_Nigeria/status/1328583505572401154
mark,@zumout,2020-11-17T21:47:43.000Z,"$BNTX
BioNTech and Fosun Pharma receive approval to commence COVID-19 Vaccine Candidate BNT162b2 trial in China",,,,,[],https://twitter.com/zumout/status/1328817114728132609
